building_id,timestamp,consumption_kwh,voltage,current_amp,power_factor,is_peak_hour
GAL,2026-01-14T07:00:00,5.63,227.97,14.27,0.9,False
GAL,2026-01-14T08:00:00,7.73,224.74,19.86,0.9,False
GAL,2026-01-14T09:00:00,5.69,234.69,14.0,0.96,False
GAL,2026-01-14T10:00:00,4.09,232.98,10.14,0.91,True
GAL,2026-01-14T11:00:00,7.24,236.02,17.72,0.9,True
GAL,2026-01-14T12:00:00,11.12,230.78,27.82,0.89,True
GAL,2026-01-14T13:00:00,9.96,232.8,24.7,0.86,True
GAL,2026-01-14T14:00:00,5.56,226.14,14.19,0.95,True
GAL,2026-01-14T15:00:00,3.37,228.22,8.52,0.93,True
GAL,2026-01-14T16:00:00,6.01,233.81,14.84,0.87,True
GAL,2026-01-14T17:00:00,9.85,232.63,24.45,0.96,False
GAL,2026-01-14T18:00:00,10.47,229.94,26.3,0.88,False
GAL,2026-01-14T19:00:00,7.27,237.95,17.64,0.96,False
GAL,2026-01-14T20:00:00,4.13,215.91,11.06,0.91,False
GAL,2026-01-14T21:00:00,2.13,228.75,5.36,0.94,False
GAL,2026-01-14T22:00:00,1.16,234.95,2.86,0.93,False
GAL,2026-01-14T23:00:00,0.56,228.29,1.41,0.99,False
GAL,2026-01-15T00:00:00,0.55,226.84,1.4,0.93,False
GAL,2026-01-15T01:00:00,0.57,229.59,1.43,0.91,False
GAL,2026-01-15T02:00:00,0.59,227.23,1.49,0.91,False
GAL,2026-01-15T03:00:00,0.58,235.06,1.42,0.95,False
GAL,2026-01-15T04:00:00,0.55,223.68,1.41,0.91,False
GAL,2026-01-15T05:00:00,0.9,224.43,2.31,0.91,False
GAL,2026-01-15T06:00:00,2.45,230.74,6.13,0.9,False
GAL,2026-01-15T07:00:00,5.04,230.42,12.63,0.91,False
GAL,2026-01-15T08:00:00,7.71,220.86,20.17,0.93,False
GAL,2026-01-15T09:00:00,5.33,235.23,13.09,0.88,False
GAL,2026-01-15T10:00:00,4.81,226.05,12.28,0.93,True
GAL,2026-01-15T11:00:00,7.53,235.64,18.46,0.91,True
GAL,2026-01-15T12:00:00,10.53,237.0,25.65,0.91,True
GAL,2026-01-15T13:00:00,9.9,234.7,24.35,0.89,True
GAL,2026-01-15T14:00:00,5.78,232.79,14.33,0.87,True
GAL,2026-01-15T15:00:00,4.01,228.23,10.15,0.97,True
GAL,2026-01-15T16:00:00,6.57,232.2,16.34,0.86,True
GAL,2026-01-15T17:00:00,9.26,226.2,23.64,0.95,False
GAL,2026-01-15T18:00:00,9.93,227.4,25.21,0.91,False
GAL,2026-01-15T19:00:00,7.59,223.26,19.63,0.88,False
GAL,2026-01-15T20:00:00,4.35,237.78,10.56,0.94,False
GAL,2026-01-15T21:00:00,2.38,235.99,5.82,0.93,False
GAL,2026-01-15T22:00:00,1.08,227.95,2.73,0.9,False
GAL,2026-01-15T23:00:00,0.71,225.32,1.83,0.98,False
GAL,2026-01-16T00:00:00,0.58,228.87,1.48,0.92,False
GAL,2026-01-16T01:00:00,0.5,235.97,1.22,0.88,False
GAL,2026-01-16T02:00:00,0.52,227.81,1.31,0.87,False
GAL,2026-01-16T03:00:00,0.59,231.81,1.46,0.91,False
GAL,2026-01-16T04:00:00,0.54,226.53,1.36,0.94,False
GAL,2026-01-16T05:00:00,0.79,227.96,2.0,0.87,False
GAL,2026-01-16T06:00:00,2.4,228.32,6.08,0.94,False
GAL,2026-01-16T07:00:00,5.6,236.33,13.69,0.89,False
GAL,2026-01-16T08:00:00,7.54,235.61,18.47,0.94,False
GAL,2026-01-16T09:00:00,6.02,221.08,15.72,0.94,False
GAL,2026-01-16T10:00:00,4.24,233.32,10.49,0.94,True
GAL,2026-01-16T11:00:00,8.3,229.45,20.88,0.96,True
GAL,2026-01-16T12:00:00,11.78,231.61,29.37,0.89,True
GAL,2026-01-16T13:00:00,9.93,239.89,23.89,0.88,True
GAL,2026-01-16T14:00:00,5.99,234.28,14.76,0.97,True
GAL,2026-01-16T15:00:00,4.19,230.05,10.52,0.93,True
GAL,2026-01-16T16:00:00,6.09,236.1,14.9,0.87,True
GAL,2026-01-16T17:00:00,8.7,232.23,21.63,0.96,False
GAL,2026-01-16T18:00:00,10.18,226.09,25.98,0.91,False
GAL,2026-01-16T19:00:00,7.69,228.4,19.44,0.91,False
GAL,2026-01-16T20:00:00,4.37,221.42,11.39,0.93,False
GAL,2026-01-16T21:00:00,2.39,237.49,5.8,0.95,False
GAL,2026-01-16T22:00:00,1.21,231.48,3.01,0.87,False
GAL,2026-01-16T23:00:00,0.69,230.56,1.74,0.95,False
GAL,2026-01-17T00:00:00,0.5,224.4,1.29,0.95,False
GAL,2026-01-17T01:00:00,0.5,234.45,1.23,0.96,False
GAL,2026-01-17T02:00:00,0.5,222.74,1.3,0.89,False
GAL,2026-01-17T03:00:00,0.5,230.28,1.25,0.94,False
GAL,2026-01-17T04:00:00,0.5,227.85,1.27,0.94,False
GAL,2026-01-17T05:00:00,0.5,228.4,1.26,0.92,False
GAL,2026-01-17T06:00:00,0.75,223.53,1.94,0.88,False
GAL,2026-01-17T07:00:00,1.43,229.69,3.6,0.97,False
GAL,2026-01-17T08:00:00,2.29,227.53,5.81,0.97,False
GAL,2026-01-17T09:00:00,3.74,224.43,9.63,0.94,False
GAL,2026-01-17T10:00:00,4.47,230.98,11.17,0.88,False
GAL,2026-01-17T11:00:00,4.46,226.86,11.35,0.94,False
GAL,2026-01-17T12:00:00,4.76,228.68,12.01,0.9,False
GAL,2026-01-17T13:00:00,4.1,242.98,9.74,0.93,False
GAL,2026-01-17T14:00:00,4.68,224.42,12.04,0.97,False
GAL,2026-01-17T15:00:00,3.34,232.65,8.29,0.95,False
GAL,2026-01-17T16:00:00,3.04,229.77,7.63,0.89,False
GAL,2026-01-17T17:00:00,2.21,232.96,5.49,0.9,False
GAL,2026-01-17T18:00:00,1.67,222.26,4.33,0.89,False
GAL,2026-01-17T19:00:00,1.28,234.41,3.14,0.95,False
GAL,2026-01-17T20:00:00,0.87,237.44,2.12,0.92,False
GAL,2026-01-17T21:00:00,0.5,228.72,1.26,0.9,False
GAL,2026-01-17T22:00:00,0.5,234.45,1.23,0.93,False
GAL,2026-01-17T23:00:00,0.5,231.98,1.24,0.88,False
GAL,2026-01-18T00:00:00,0.5,229.21,1.26,0.98,False
GAL,2026-01-18T01:00:00,0.5,233.5,1.24,0.9,False
GAL,2026-01-18T02:00:00,0.5,231.38,1.25,0.92,False
GAL,2026-01-18T03:00:00,0.5,226.81,1.27,0.93,False
GAL,2026-01-18T04:00:00,0.5,229.36,1.26,0.93,False
GAL,2026-01-18T05:00:00,0.5,230.49,1.25,0.91,False
GAL,2026-01-18T06:00:00,0.74,243.49,1.76,0.93,False
GAL,2026-01-18T07:00:00,1.56,232.19,3.87,0.91,False
GAL,2026-01-18T08:00:00,2.72,228.54,6.88,0.95,False
GAL,2026-01-18T09:00:00,3.36,225.2,8.62,0.93,False
GAL,2026-01-18T10:00:00,3.82,232.68,9.49,0.88,False
GAL,2026-01-18T11:00:00,4.57,222.84,11.83,0.99,False
GAL,2026-01-18T12:00:00,4.28,230.05,10.74,0.95,False
GAL,2026-01-18T13:00:00,5.08,234.26,12.51,0.91,False
GAL,2026-01-18T14:00:00,4.65,234.57,11.44,0.93,False
GAL,2026-01-18T15:00:00,3.52,228.48,8.89,0.89,False
GAL,2026-01-18T16:00:00,2.98,236.56,7.28,0.89,False
GAL,2026-01-18T17:00:00,2.19,229.28,5.52,0.92,False
GAL,2026-01-18T18:00:00,1.74,234.73,4.27,0.9,False
GAL,2026-01-18T19:00:00,1.15,236.18,2.81,0.91,False
GAL,2026-01-18T20:00:00,0.67,227.57,1.69,0.91,False
GAL,2026-01-18T21:00:00,0.55,234.62,1.37,0.95,False
GAL,2026-01-18T22:00:00,0.5,234.73,1.23,0.9,False
GAL,2026-01-18T23:00:00,0.5,225.05,1.28,0.91,False
GAL,2026-01-19T00:00:00,0.56,228.26,1.41,0.87,False
GAL,2026-01-19T01:00:00,0.56,232.18,1.4,0.92,False
GAL,2026-01-19T02:00:00,0.63,228.39,1.59,0.91,False
GAL,2026-01-19T03:00:00,0.65,223.76,1.68,0.9,False
GAL,2026-01-19T04:00:00,0.57,235.63,1.4,0.95,False
GAL,2026-01-19T05:00:00,0.82,238.14,1.98,0.93,False
GAL,2026-01-19T06:00:00,2.08,226.32,5.3,0.92,False
GAL,2026-01-19T07:00:00,5.87,231.06,14.66,0.98,False
GAL,2026-01-19T08:00:00,7.74,223.69,19.97,0.96,False
GAL,2026-01-19T09:00:00,5.14,226.92,13.08,0.93,False
GAL,2026-01-19T10:00:00,4.44,234.47,10.93,0.94,True
GAL,2026-01-19T11:00:00,7.71,238.49,18.67,0.91,True
GAL,2026-01-19T12:00:00,10.23,232.32,25.43,0.92,True
GAL,2026-01-19T13:00:00,9.64,233.69,23.82,0.91,True
GAL,2026-01-19T14:00:00,6.39,231.32,15.95,0.91,True
GAL,2026-01-19T15:00:00,4.08,229.57,10.25,0.92,True
GAL,2026-01-19T16:00:00,5.58,225.04,14.31,0.95,True
GAL,2026-01-19T17:00:00,8.02,229.39,20.19,0.93,False
GAL,2026-01-19T18:00:00,11.14,227.59,28.27,0.94,False
GAL,2026-01-19T19:00:00,7.71,219.1,20.32,0.92,False
GAL,2026-01-19T20:00:00,4.43,232.13,11.01,0.9,False
GAL,2026-01-19T21:00:00,2.13,236.01,5.21,0.91,False
GAL,2026-01-19T22:00:00,0.94,232.45,2.34,0.95,False
GAL,2026-01-19T23:00:00,0.71,226.92,1.81,0.92,False
GAL,2026-01-20T00:00:00,0.61,230.78,1.52,0.93,False
GAL,2026-01-20T01:00:00,0.58,224.93,1.48,0.9,False
GAL,2026-01-20T02:00:00,0.52,237.49,1.25,0.88,False
GAL,2026-01-20T03:00:00,0.62,222.7,1.61,0.94,False
GAL,2026-01-20T04:00:00,0.62,235.76,1.52,0.89,False
GAL,2026-01-20T05:00:00,0.94,227.0,2.38,0.89,False
GAL,2026-01-20T06:00:00,2.32,234.07,5.71,0.9,False
GAL,2026-01-20T07:00:00,5.33,225.46,13.65,0.89,False
GAL,2026-01-20T08:00:00,7.31,228.68,18.45,0.94,False
GAL,2026-01-20T09:00:00,5.19,240.79,12.45,0.87,False
GAL,2026-01-20T10:00:00,4.7,228.57,11.88,0.9,True
GAL,2026-01-20T11:00:00,7.97,233.36,19.71,0.94,True
GAL,2026-01-20T12:00:00,11.34,231.66,28.27,0.88,True
GAL,2026-01-20T13:00:00,9.67,231.97,24.06,0.85,True
GAL,2026-01-20T14:00:00,5.81,229.16,14.64,0.96,True
GAL,2026-01-20T15:00:00,4.09,232.4,10.17,0.91,True
GAL,2026-01-20T16:00:00,6.67,232.81,16.54,0.88,True
GAL,2026-01-20T17:00:00,9.46,235.91,23.16,0.95,False
GAL,2026-01-20T18:00:00,10.41,231.61,25.96,0.95,False
GAL,2026-01-20T19:00:00,7.34,232.37,18.25,0.86,False
GAL,2026-01-20T20:00:00,4.94,228.08,12.5,0.92,False
GAL,2026-01-20T21:00:00,2.21,229.79,5.54,0.93,False
GAL,2026-01-20T22:00:00,1.22,236.5,2.99,0.92,False
GAL,2026-01-20T23:00:00,0.6,236.53,1.47,0.88,False
GAL,2026-01-21T00:00:00,0.54,232.96,1.35,0.91,False
GAL,2026-01-21T01:00:00,0.5,237.27,1.22,0.94,False
GAL,2026-01-21T02:00:00,0.55,231.92,1.38,0.95,False
GAL,2026-01-21T03:00:00,0.51,234.14,1.26,0.94,False
GAL,2026-01-21T04:00:00,0.55,224.03,1.42,0.92,False
GAL,2026-01-21T05:00:00,0.87,238.89,2.1,0.92,False
GAL,2026-01-21T06:00:00,2.29,222.57,5.93,0.9,False
GAL,2026-01-21T07:00:00,4.9,232.15,12.18,0.9,False
GAL,2026-01-21T08:00:00,7.36,229.16,18.54,0.91,False
GAL,2026-01-21T09:00:00,5.23,236.69,12.75,0.95,False
GAL,2026-01-21T10:00:00,4.84,232.75,12.01,0.98,True
GAL,2026-01-21T11:00:00,7.5,229.37,18.89,0.91,True
GAL,2026-01-21T12:00:00,10.37,229.36,26.1,0.9,True
GAL,2026-01-21T13:00:00,8.52,233.04,21.1,0.91,True
GAL,2026-01-21T14:00:00,4.54,221.24,11.86,0.86,True
GAL,2026-01-21T15:00:00,3.26,224.0,8.41,0.89,True
GAL,2026-01-21T16:00:00,5.92,223.64,15.28,0.89,True
GAL,2026-01-21T17:00:00,7.18,226.7,18.29,0.94,False
GAL,2026-01-21T18:00:00,9.45,230.41,23.68,0.92,False
GAL,2026-01-21T19:00:00,6.61,227.96,16.73,0.93,False
GAL,2026-01-21T20:00:00,4.53,231.82,11.29,0.95,False
GAL,2026-01-21T21:00:00,1.92,222.48,4.98,0.87,False
GAL,2026-01-21T22:00:00,1.12,222.8,2.9,0.95,False
GAL,2026-01-21T23:00:00,0.61,238.34,1.47,0.91,False
GAL,2026-01-22T00:00:00,0.56,229.86,1.42,0.91,False
GAL,2026-01-22T01:00:00,0.54,230.14,1.35,0.91,False
GAL,2026-01-22T02:00:00,0.53,227.98,1.35,0.95,False
GAL,2026-01-22T03:00:00,0.55,241.28,1.32,0.92,False
GAL,2026-01-22T04:00:00,0.52,243.35,1.23,0.93,False
GAL,2026-01-22T05:00:00,0.93,232.96,2.32,0.94,False
GAL,2026-01-22T06:00:00,2.26,224.49,5.81,0.93,False
GAL,2026-01-22T07:00:00,4.36,229.13,10.97,0.9,False
GAL,2026-01-22T08:00:00,7.24,231.67,18.04,0.93,False
GAL,2026-01-22T09:00:00,5.54,226.97,14.09,0.91,False
GAL,2026-01-22T10:00:00,4.65,235.34,11.41,0.89,True
GAL,2026-01-22T11:00:00,6.65,226.37,16.96,0.95,True
GAL,2026-01-22T12:00:00,11.88,225.38,30.43,0.93,True
GAL,2026-01-22T13:00:00,10.55,232.08,26.25,0.96,True
GAL,2026-01-22T14:00:00,5.85,225.45,14.97,0.91,True
GAL,2026-01-22T15:00:00,3.8,230.52,9.52,0.95,True
GAL,2026-01-22T16:00:00,6.15,215.32,16.49,0.88,True
GAL,2026-01-22T17:00:00,7.14,230.88,17.87,0.93,False
GAL,2026-01-22T18:00:00,9.96,225.21,25.54,0.94,False
GAL,2026-01-22T19:00:00,8.01,223.72,20.68,0.88,False
GAL,2026-01-22T20:00:00,4.33,238.96,10.46,0.97,False
GAL,2026-01-22T21:00:00,2.26,226.35,5.77,0.95,False
GAL,2026-01-22T22:00:00,1.04,226.16,2.66,0.86,False
GAL,2026-01-22T23:00:00,0.65,226.85,1.67,0.92,False
GAL,2026-01-23T00:00:00,0.65,225.63,1.68,0.94,False
GAL,2026-01-23T01:00:00,0.54,232.74,1.33,0.93,False
GAL,2026-01-23T02:00:00,0.51,221.19,1.33,0.92,False
GAL,2026-01-23T03:00:00,0.52,230.62,1.3,0.94,False
GAL,2026-01-23T04:00:00,0.5,226.9,1.28,0.95,False
GAL,2026-01-23T05:00:00,0.81,227.53,2.06,0.9,False
GAL,2026-01-23T06:00:00,2.18,228.95,5.5,0.99,False
GAL,2026-01-23T07:00:00,4.71,223.97,12.14,0.91,False
GAL,2026-01-23T08:00:00,7.13,227.0,18.12,0.92,False
GAL,2026-01-23T09:00:00,5.62,235.64,13.76,0.9,False
GAL,2026-01-23T10:00:00,4.08,230.48,10.22,0.96,True
GAL,2026-01-23T11:00:00,6.65,231.8,16.56,0.92,True
GAL,2026-01-23T12:00:00,9.67,236.19,23.63,0.95,True
GAL,2026-01-23T13:00:00,9.94,235.9,24.34,0.92,True
GAL,2026-01-23T14:00:00,5.47,231.66,13.62,0.89,True
GAL,2026-01-23T15:00:00,3.27,231.85,8.13,0.92,True
GAL,2026-01-23T16:00:00,5.57,229.54,14.02,0.97,True
GAL,2026-01-23T17:00:00,6.88,233.2,17.03,0.95,False
GAL,2026-01-23T18:00:00,10.1,223.11,26.14,0.91,False
GAL,2026-01-23T19:00:00,7.09,231.46,17.69,0.89,False
GAL,2026-01-23T20:00:00,4.29,225.58,10.99,0.91,False
GAL,2026-01-23T21:00:00,2.31,234.21,5.69,0.92,False
GAL,2026-01-23T22:00:00,0.93,231.66,2.31,0.93,False
GAL,2026-01-23T23:00:00,0.52,231.75,1.3,0.89,False
GAL,2026-01-24T00:00:00,0.5,238.73,1.21,0.97,False
GAL,2026-01-24T01:00:00,0.5,234.4,1.23,0.93,False
GAL,2026-01-24T02:00:00,0.5,231.52,1.25,0.9,False
GAL,2026-01-24T03:00:00,0.5,236.68,1.22,0.9,False
GAL,2026-01-24T04:00:00,0.5,237.31,1.22,0.93,False
GAL,2026-01-24T05:00:00,0.5,237.15,1.22,0.93,False
GAL,2026-01-24T06:00:00,0.64,224.25,1.64,0.83,False
GAL,2026-01-24T07:00:00,1.55,225.82,3.97,0.95,False
GAL,2026-01-24T08:00:00,2.07,230.83,5.18,0.93,False
GAL,2026-01-24T09:00:00,2.82,234.79,6.93,0.91,False
GAL,2026-01-24T10:00:00,3.97,237.27,9.66,0.94,False
GAL,2026-01-24T11:00:00,4.22,239.72,10.15,0.92,False
GAL,2026-01-24T12:00:00,4.5,229.18,11.35,0.88,False
GAL,2026-01-24T13:00:00,3.79,227.23,9.64,0.89,False
GAL,2026-01-24T14:00:00,3.72,234.13,9.16,0.91,False
GAL,2026-01-24T15:00:00,3.18,227.47,8.08,0.99,False
GAL,2026-01-24T16:00:00,2.76,228.76,6.96,0.93,False
GAL,2026-01-24T17:00:00,1.8,228.93,4.53,0.9,False
GAL,2026-01-24T18:00:00,1.66,225.35,4.25,0.97,False
GAL,2026-01-24T19:00:00,1.11,225.65,2.85,0.92,False
GAL,2026-01-24T20:00:00,0.71,232.6,1.76,0.92,False
GAL,2026-01-24T21:00:00,0.5,234.08,1.23,0.94,False
GAL,2026-01-24T22:00:00,0.5,228.59,1.26,0.91,False
GAL,2026-01-24T23:00:00,0.5,230.53,1.25,0.92,False
GAL,2026-01-25T00:00:00,0.5,240.56,1.2,0.94,False
GAL,2026-01-25T01:00:00,0.5,229.91,1.26,0.93,False
GAL,2026-01-25T02:00:00,0.5,221.82,1.3,0.92,False
GAL,2026-01-25T03:00:00,0.5,229.07,1.26,0.86,False
GAL,2026-01-25T04:00:00,0.5,233.92,1.23,0.9,False
GAL,2026-01-25T05:00:00,0.5,236.99,1.22,0.91,False
GAL,2026-01-25T06:00:00,0.75,220.68,1.96,0.89,False
GAL,2026-01-25T07:00:00,1.75,238.28,4.23,0.93,False
GAL,2026-01-25T08:00:00,2.02,223.34,5.23,0.88,False
GAL,2026-01-25T09:00:00,3.08,228.07,7.81,0.94,False
GAL,2026-01-25T10:00:00,3.99,228.45,10.1,0.91,False
GAL,2026-01-25T11:00:00,5.04,234.47,12.42,0.92,False
GAL,2026-01-25T12:00:00,5.46,228.09,13.81,0.97,False
GAL,2026-01-25T13:00:00,4.47,220.16,11.73,0.88,False
GAL,2026-01-25T14:00:00,3.75,226.3,9.57,0.95,False
GAL,2026-01-25T15:00:00,3.34,223.23,8.64,0.88,False
GAL,2026-01-25T16:00:00,2.71,237.62,6.58,0.93,False
GAL,2026-01-25T17:00:00,2.4,232.01,5.96,0.87,False
GAL,2026-01-25T18:00:00,1.82,224.3,4.67,0.91,False
GAL,2026-01-25T19:00:00,1.17,229.48,2.93,0.91,False
GAL,2026-01-25T20:00:00,0.72,228.62,1.82,0.93,False
GAL,2026-01-25T21:00:00,0.5,229.14,1.26,0.98,False
GAL,2026-01-25T22:00:00,0.5,227.51,1.27,0.92,False
GAL,2026-01-25T23:00:00,0.5,230.4,1.25,0.92,False
GAL,2026-01-26T00:00:00,0.52,239.74,1.26,0.95,False
GAL,2026-01-26T01:00:00,0.5,229.72,1.26,0.93,False
GAL,2026-01-26T02:00:00,0.51,218.45,1.34,0.92,False
GAL,2026-01-26T03:00:00,0.5,226.08,1.29,0.91,False
GAL,2026-01-26T04:00:00,0.53,229.95,1.34,0.89,False
GAL,2026-01-26T05:00:00,0.85,221.21,2.21,0.93,False
GAL,2026-01-26T06:00:00,1.66,228.55,4.2,0.95,False
GAL,2026-01-26T07:00:00,4.44,233.58,10.96,0.95,False
GAL,2026-01-26T08:00:00,5.15,229.24,12.96,0.83,False
GAL,2026-01-26T09:00:00,5.33,229.96,13.39,0.85,False
GAL,2026-01-26T10:00:00,4.97,231.43,12.4,0.89,True
GAL,2026-01-26T11:00:00,8.42,221.02,22.0,0.88,True
GAL,2026-01-26T12:00:00,8.79,239.01,21.23,0.93,True
GAL,2026-01-26T13:00:00,9.64,231.51,24.03,0.94,True
GAL,2026-01-26T14:00:00,5.42,231.35,13.52,0.92,True
GAL,2026-01-26T15:00:00,3.59,229.77,9.01,0.93,True
GAL,2026-01-26T16:00:00,5.97,222.61,15.5,0.88,True
GAL,2026-01-26T17:00:00,9.36,228.47,23.66,0.94,False
GAL,2026-01-26T18:00:00,8.84,222.63,22.94,0.89,False
GAL,2026-01-26T19:00:00,7.4,226.67,18.86,0.96,False
GAL,2026-01-26T20:00:00,4.37,239.24,10.54,0.93,False
GAL,2026-01-26T21:00:00,1.74,235.28,4.26,0.87,False
GAL,2026-01-26T22:00:00,1.1,226.13,2.8,0.98,False
GAL,2026-01-26T23:00:00,0.72,226.29,1.84,0.92,False
GAL,2026-01-27T00:00:00,0.57,223.92,1.48,0.97,False
GAL,2026-01-27T01:00:00,0.63,225.72,1.61,0.95,False
GAL,2026-01-27T02:00:00,0.52,232.31,1.28,0.92,False
GAL,2026-01-27T03:00:00,0.65,231.66,1.61,0.87,False
GAL,2026-01-27T04:00:00,0.62,227.8,1.56,0.91,False
GAL,2026-01-27T05:00:00,0.92,227.13,2.33,0.97,False
GAL,2026-01-27T06:00:00,2.43,224.28,6.26,0.9,False
GAL,2026-01-27T07:00:00,4.6,234.84,11.31,0.92,False
GAL,2026-01-27T08:00:00,6.84,237.86,16.6,0.94,False
GAL,2026-01-27T09:00:00,5.79,230.69,14.5,0.88,False
GAL,2026-01-27T10:00:00,4.77,227.91,12.09,0.95,True
GAL,2026-01-27T11:00:00,8.4,229.69,21.11,0.92,True
GAL,2026-01-27T12:00:00,12.93,223.32,33.43,0.9,True
GAL,2026-01-27T13:00:00,10.59,237.43,25.74,0.92,True
GAL,2026-01-27T14:00:00,5.39,226.6,13.73,0.88,True
GAL,2026-01-27T15:00:00,4.64,229.26,11.67,0.93,True
GAL,2026-01-27T16:00:00,6.52,237.42,15.85,0.91,True
GAL,2026-01-27T17:00:00,8.88,234.15,21.89,0.87,False
GAL,2026-01-27T18:00:00,11.5,238.69,27.82,0.93,False
GAL,2026-01-27T19:00:00,7.39,234.27,18.22,0.91,False
GAL,2026-01-27T20:00:00,4.62,231.09,11.54,0.9,False
GAL,2026-01-27T21:00:00,2.35,222.68,6.08,0.85,False
GAL,2026-01-27T22:00:00,1.17,235.22,2.88,0.9,False
GAL,2026-01-27T23:00:00,0.65,233.24,1.62,0.92,False
GAL,2026-01-28T00:00:00,0.56,224.15,1.45,0.93,False
GAL,2026-01-28T01:00:00,0.55,232.37,1.36,0.97,False
GAL,2026-01-28T02:00:00,0.54,230.91,1.34,0.89,False
GAL,2026-01-28T03:00:00,0.59,233.51,1.45,0.93,False
GAL,2026-01-28T04:00:00,0.5,226.58,1.27,0.87,False
GAL,2026-01-28T05:00:00,0.82,233.55,2.04,0.93,False
GAL,2026-01-28T06:00:00,2.21,237.42,5.37,0.93,False
GAL,2026-01-28T07:00:00,4.68,226.5,11.94,0.91,False
GAL,2026-01-28T08:00:00,6.84,234.76,16.81,0.93,False
GAL,2026-01-28T09:00:00,5.32,228.59,13.43,0.94,False
GAL,2026-01-28T10:00:00,4.72,220.78,12.34,0.91,True
GAL,2026-01-28T11:00:00,7.69,232.74,19.09,0.92,True
GAL,2026-01-28T12:00:00,11.27,228.82,28.43,0.9,True
GAL,2026-01-28T13:00:00,9.86,234.08,24.31,0.94,True
GAL,2026-01-28T14:00:00,5.82,225.14,14.92,0.9,True
GAL,2026-01-28T15:00:00,4.16,231.78,10.37,0.92,True
GAL,2026-01-28T16:00:00,5.88,236.34,14.37,0.87,True
GAL,2026-01-28T17:00:00,8.93,229.67,22.46,0.88,False
GAL,2026-01-28T18:00:00,11.09,216.55,29.57,0.92,False
GAL,2026-01-28T19:00:00,7.96,225.12,20.42,0.93,False
GAL,2026-01-28T20:00:00,4.29,234.94,10.53,0.99,False
GAL,2026-01-28T21:00:00,2.24,233.02,5.55,0.89,False
GAL,2026-01-28T22:00:00,1.11,228.13,2.81,0.94,False
GAL,2026-01-28T23:00:00,0.58,224.63,1.49,0.96,False
GAL,2026-01-29T00:00:00,0.62,229.33,1.55,0.9,False
GAL,2026-01-29T01:00:00,0.56,238.2,1.36,0.93,False
GAL,2026-01-29T02:00:00,0.63,225.98,1.61,0.96,False
GAL,2026-01-29T03:00:00,0.62,229.49,1.57,0.94,False
GAL,2026-01-29T04:00:00,0.64,224.46,1.65,0.9,False
GAL,2026-01-29T05:00:00,0.97,230.1,2.44,0.93,False
GAL,2026-01-29T06:00:00,2.46,232.49,6.11,0.91,False
GAL,2026-01-29T07:00:00,5.17,237.78,12.55,0.92,False
GAL,2026-01-29T08:00:00,8.4,237.12,20.45,0.9,False
GAL,2026-01-29T09:00:00,6.17,224.6,15.87,0.97,False
GAL,2026-01-29T10:00:00,4.73,230.7,11.85,0.89,True
GAL,2026-01-29T11:00:00,7.77,231.13,19.4,0.92,True
GAL,2026-01-29T12:00:00,11.3,234.39,27.83,0.92,True
GAL,2026-01-29T13:00:00,9.11,233.6,22.51,0.89,True
GAL,2026-01-29T14:00:00,4.93,230.48,12.36,0.89,True
GAL,2026-01-29T15:00:00,4.14,234.08,10.21,0.95,True
GAL,2026-01-29T16:00:00,6.67,223.37,17.23,0.9,True
GAL,2026-01-29T17:00:00,9.33,230.08,23.42,0.89,False
GAL,2026-01-29T18:00:00,10.1,234.05,24.93,0.94,False
GAL,2026-01-29T19:00:00,7.96,235.15,19.54,0.88,False
GAL,2026-01-29T20:00:00,4.97,233.42,12.29,0.94,False
GAL,2026-01-29T21:00:00,2.39,226.73,6.08,0.94,False
GAL,2026-01-29T22:00:00,1.13,231.03,2.82,0.9,False
GAL,2026-01-29T23:00:00,0.68,229.28,1.71,0.93,False
GAL,2026-01-30T00:00:00,0.54,228.69,1.37,0.98,False
GAL,2026-01-30T01:00:00,0.58,229.84,1.46,0.96,False
GAL,2026-01-30T02:00:00,0.58,224.11,1.5,0.91,False
GAL,2026-01-30T03:00:00,0.66,230.35,1.66,0.98,False
GAL,2026-01-30T04:00:00,0.63,226.78,1.61,0.92,False
GAL,2026-01-30T05:00:00,0.89,226.66,2.27,0.99,False
GAL,2026-01-30T06:00:00,2.59,234.31,6.37,0.9,False
GAL,2026-01-30T07:00:00,6.06,235.5,14.85,0.98,False
GAL,2026-01-30T08:00:00,8.91,222.6,23.11,0.89,False
GAL,2026-01-30T09:00:00,5.5,225.28,14.09,0.93,False
GAL,2026-01-30T10:00:00,4.57,240.36,10.97,0.98,True
GAL,2026-01-30T11:00:00,8.36,239.78,20.14,0.96,True
GAL,2026-01-30T12:00:00,11.52,219.95,30.25,0.91,True
GAL,2026-01-30T13:00:00,9.64,231.03,24.09,0.92,True
GAL,2026-01-30T14:00:00,6.01,232.62,14.91,0.88,True
GAL,2026-01-30T15:00:00,4.32,227.8,10.96,0.93,True
GAL,2026-01-30T16:00:00,7.08,223.88,18.26,0.91,True
GAL,2026-01-30T17:00:00,9.47,227.43,24.05,0.95,False
GAL,2026-01-30T18:00:00,10.14,227.22,25.77,0.9,False
GAL,2026-01-30T19:00:00,9.1,227.54,23.09,0.93,False
GAL,2026-01-30T20:00:00,5.54,229.63,13.93,0.95,False
